title,company,url,experience,salary,posted,location1,location2,_id
Azure Datalake Lead Developer,Varite India Private Limited,https://www.monsterindia.com/job/azure-datalake-lead-developer-varite-india-private-limited-bengaluru-bangalore-5145907,10-13 years,Not Specified,Posted: a day ago,Bengaluru / Bangalore,India,635f56cd2405c35964b39700
"PL/SQL , Unix",Varite India Private Limited,https://www.monsterindia.com/job/pl-sql-unix-varite-india-private-limited-bengaluru-bangalore-5145726,8-11 years,Not Specified,Posted: a day ago,Bengaluru / Bangalore,India,635f56cd2405c35964b39701
Staffing Specialist,Varite India Private Limited,https://www.monsterindia.com/job/staffing-specialist-varite-india-private-limited-bengaluru-bangalore-5146480,2-5 years,Not Specified,Posted: a day ago,Bengaluru / Bangalore,India,635f56cd2405c35964b39702
Senior Advisor Project\/Program Management - IT - India,Varite India Private Limited,https://www.monsterindia.com/job/senior-advisor-project-program-management-it-india-varite-india-private-limited-bengaluru-bangalore-5146327,Not Specified,Not Specified,Posted: a day ago,Bengaluru / Bangalore,India,635f56ce2405c35964b39703
"Advisor, Services Project\/Program Management - India",Varite India Private Limited,https://www.monsterindia.com/job/advisor-services-project-program-management-india-varite-india-private-limited-bengaluru-bangalore-5145169,8-11 years,Not Specified,Posted: a day ago,Bengaluru / Bangalore,India,635f56ce2405c35964b39704
Technical Support - 2 - IND (PRO),Varite India Private Limited,https://www.monsterindia.com/job/technical-support-2-ind-pro-varite-india-private-limited-bengaluru-bangalore-5145417,2-5 years,Not Specified,Posted: a day ago,Bengaluru / Bangalore,India,635f56ce2405c35964b39705
"Advisor, Data Engineering - India",Varite India Private Limited,https://www.monsterindia.com/job/advisor-data-engineering-india-varite-india-private-limited-bengaluru-bangalore-5146173,8-11 years,Not Specified,Posted: a day ago,Bengaluru / Bangalore,India,635f56ce2405c35964b39706
Application Developer Microsoft .NET,Varite India Private Limited,https://www.monsterindia.com/job/application-developer-microsoft-net-varite-india-private-limited-bengaluru-bangalore-5145700,2-5 years,Not Specified,Posted: a day ago,Bengaluru / Bangalore,India,635f56ce2405c35964b39707
OSS development Technical Arch,Varite India Private Limited,https://www.monsterindia.com/job/oss-development-technical-arch-varite-india-private-limited-bengaluru-bangalore-5145821,8-11 years,Not Specified,Posted: a day ago,Bengaluru / Bangalore,India,635f56ce2405c35964b39708
Business Analyst I,Varite India Private Limited,https://www.monsterindia.com/job/business-analyst-i-varite-india-private-limited-bengaluru-bangalore-5145822,5-8 years,Not Specified,Posted: a day ago,Bengaluru / Bangalore,India,635f56ce2405c35964b39709
Advanced Business Analyst – ServiceNow ITOM,Varite India Private Limited,https://www.monsterindia.com/job/advanced-business-analyst-servicenow-itom-varite-india-private-limited-bengaluru-bangalore-5145410,8-11 years,Not Specified,Posted: a day ago,Bengaluru / Bangalore,India,635f56ce2405c35964b3970a
Business Consultant,Varite India Private Limited,https://www.monsterindia.com/job/business-consultant-varite-india-private-limited-bengaluru-bangalore-5146731,8-11 years,Not Specified,Posted: a day ago,Bengaluru / Bangalore,India,635f56ce2405c35964b3970b
SAP BO Lead,Varite India Private Limited,https://www.monsterindia.com/job/sap-bo-lead-varite-india-private-limited-bengaluru-bangalore-5146091,8-11 years,Not Specified,Posted: a day ago,Bengaluru / Bangalore,India,635f56ce2405c35964b3970c
Software Engineer - 4 - IND (PRO),Varite India Private Limited,https://www.monsterindia.com/job/software-engineer-4-ind-pro-varite-india-private-limited-bengaluru-bangalore-5145423,Not Specified,Not Specified,Posted: a day ago,Bengaluru / Bangalore,India,635f56ce2405c35964b3970d
Systems Administration Senior Associate,Varite India Private Limited,https://www.monsterindia.com/job/systems-administration-senior-associate-varite-india-private-limited-bengaluru-bangalore-5145803,2-5 years,Not Specified,Posted: a day ago,Bengaluru / Bangalore,India,635f56ce2405c35964b3970e
Peoplesoft Finance Technical,Varite India Private Limited,https://www.monsterindia.com/job/peoplesoft-finance-technical-varite-india-private-limited-bengaluru-bangalore-5146350,5-8 years,Not Specified,Posted: a day ago,Bengaluru / Bangalore,India,635f56ce2405c35964b3970f
Advanced BA I Change & Release Management,Varite India Private Limited,https://www.monsterindia.com/job/advanced-ba-i-change-release-management-varite-india-private-limited-bengaluru-bangalore-5145176,8-11 years,Not Specified,Posted: a day ago,Bengaluru / Bangalore,India,635f56ce2405c35964b39710
ASP.NET Consultant,Varite India Private Limited,https://www.monsterindia.com/job/asp-net-consultant-varite-india-private-limited-bengaluru-bangalore-5145164,8-11 years,Not Specified,Posted: a day ago,Bengaluru / Bangalore,India,635f56ce2405c35964b39711
AEM lead,Varite India Private Limited,https://www.monsterindia.com/job/aem-lead-varite-india-private-limited-bengaluru-bangalore-5146736,6-9 years,Not Specified,Posted: a day ago,Bengaluru / Bangalore,India,635f56ce2405c35964b39712
Full stack developers - 1 - Senior - IN,Varite India Private Limited,https://www.monsterindia.com/job/full-stack-developers-1-senior-in-varite-india-private-limited-bengaluru-bangalore-5145988,5-8 years,Not Specified,Posted: a day ago,Bengaluru / Bangalore,India,635f56ce2405c35964b39713
QA\/Testing Engineer - 2 - IND (PRO),Varite India Private Limited,https://www.monsterindia.com/job/qa-testing-engineer-2-ind-pro-varite-india-private-limited-bengaluru-bangalore-5145290,4-7 years,Not Specified,Posted: a day ago,Bengaluru / Bangalore,India,635f56ce2405c35964b39714
Financial Operations Analyst,Varite India Private Limited,https://www.monsterindia.com/job/financial-operations-analyst-varite-india-private-limited-bengaluru-bangalore-5146491,8-11 years,Not Specified,Posted: a day ago,Bengaluru / Bangalore,India,635f56ce2405c35964b39715
AEM QA,Varite India Private Limited,https://www.monsterindia.com/job/aem-qa-varite-india-private-limited-bengaluru-bangalore-5146718,5-8 years,Not Specified,Posted: a day ago,Bengaluru / Bangalore,India,635f56ce2405c35964b39716
Software Development Specialist- Flutter,Varite India Private Limited,https://www.monsterindia.com/job/software-development-specialist-flutter-varite-india-private-limited-bengaluru-bangalore-5146426,4-7 years,Not Specified,Posted: a day ago,Bengaluru / Bangalore,India,635f56ce2405c35964b39717
Senior Java Developer,Varite India Private Limited,https://www.monsterindia.com/job/senior-java-developer-varite-india-private-limited-bengaluru-bangalore-5145858,10-13 years,Not Specified,Posted: a day ago,Bengaluru / Bangalore,India,635f56cf2405c35964b39718
ETL Developer,Varite India Private Limited,https://www.monsterindia.com/job/etl-developer-varite-india-private-limited-bengaluru-bangalore-5146044,8-11 years,Not Specified,Posted: a day ago,Bengaluru / Bangalore,India,635f56cf2405c35964b39719
"Analyst - Sales Operations, Renewals Operations - 2 - IND (PRO)",Varite India Private Limited,https://www.monsterindia.com/job/analyst-sales-operations-renewals-operations-2-ind-pro-varite-india-private-limited-bengaluru-bangalore-5145161,4-7 years,Not Specified,Posted: a day ago,Bengaluru / Bangalore,India,635f56cf2405c35964b3971a
"Senior Principal Engineer, Service Delivery - India",Varite India Private Limited,https://www.monsterindia.com/job/senior-principal-engineer-service-delivery-india-varite-india-private-limited-bengaluru-bangalore-5145239,5-8 years,Not Specified,Posted: a day ago,Bengaluru / Bangalore,India,635f56cf2405c35964b3971b
Virtualization (Citrix),Varite India Private Limited,https://www.monsterindia.com/job/virtualization-citrix-varite-india-private-limited-bengaluru-bangalore-5146729,6-9 years,Not Specified,Posted: a day ago,Bengaluru / Bangalore,India,635f56cf2405c35964b3971c
"Senior Principal Engineer, Service Delivery - India",Varite India Private Limited,https://www.monsterindia.com/job/senior-principal-engineer-service-delivery-india-varite-india-private-limited-bengaluru-bangalore-5145784,5-8 years,Not Specified,Posted: a day ago,Bengaluru / Bangalore,India,635f56cf2405c35964b3971d
Advanced Business Analyst II - O365,Varite India Private Limited,https://www.monsterindia.com/job/advanced-business-analyst-ii-o365-varite-india-private-limited-bengaluru-bangalore-5144922,3-6 years,Not Specified,Posted: a day ago,Bengaluru / Bangalore,India,635f56cf2405c35964b3971e
App. Software Dev. Sr Prin. Consultant,Varite India Private Limited,https://www.monsterindia.com/job/app-software-dev-sr-prin-consultant-varite-india-private-limited-bengaluru-bangalore-5145291,12-15 years,Not Specified,Posted: a day ago,Bengaluru / Bangalore,India,635f56cf2405c35964b3971f
SAP PS-Project Systems Consultant,Varite India Private Limited,https://www.monsterindia.com/job/sap-ps-project-systems-consultant-varite-india-private-limited-bengaluru-bangalore-5145717,3-6 years,Not Specified,Posted: a day ago,Bengaluru / Bangalore,India,635f56cf2405c35964b39720
Business Intelligence Analyst,Varite India Private Limited,https://www.monsterindia.com/job/business-intelligence-analyst-varite-india-private-limited-bengaluru-bangalore-5146742,5-8 years,Not Specified,Posted: a day ago,Bengaluru / Bangalore,India,635f56cf2405c35964b39721
"Senior Analyst, IT Business Consulting - India",Varite India Private Limited,https://www.monsterindia.com/job/senior-analyst-it-business-consulting-india-varite-india-private-limited-bengaluru-bangalore-5146669,5-8 years,Not Specified,Posted: a day ago,Bengaluru / Bangalore,India,635f56cf2405c35964b39722
SAP MM Consultant,Varite India Private Limited,https://www.monsterindia.com/job/sap-mm-consultant-varite-india-private-limited-bengaluru-bangalore-5146690,5-8 years,Not Specified,Posted: a day ago,Bengaluru / Bangalore,India,635f56cf2405c35964b39723
Oracle Cloud HCM Functional Consultant,Varite India Private Limited,https://www.monsterindia.com/job/oracle-cloud-hcm-functional-consultant-varite-india-private-limited-bengaluru-bangalore-5146556,5-8 years,Not Specified,Posted: a day ago,Bengaluru / Bangalore,India,635f56cf2405c35964b39724
SAP EWM consultant,Varite India Private Limited,https://www.monsterindia.com/job/sap-ewm-consultant-varite-india-private-limited-bengaluru-bangalore-5145938,5-8 years,Not Specified,Posted: a day ago,Bengaluru / Bangalore,India,635f56cf2405c35964b39725
Sales Strategy & Operations Analyst,Varite India Private Limited,https://www.monsterindia.com/job/sales-strategy-operations-analyst-varite-india-private-limited-bengaluru-bangalore-5146413,2-5 years,Not Specified,Posted: a day ago,Bengaluru / Bangalore,India,635f56cf2405c35964b39726
Senior Salesforce Developer,Varite India Private Limited,https://www.monsterindia.com/job/senior-salesforce-developer-varite-india-private-limited-bengaluru-bangalore-5145473,5-8 years,Not Specified,Posted: a day ago,Bengaluru / Bangalore,India,635f56cf2405c35964b39727
UI UX Designer,Varite India Private Limited,https://www.monsterindia.com/job/ui-ux-designer-varite-india-private-limited-bengaluru-bangalore-5146487,6-9 years,Not Specified,Posted: a day ago,Bengaluru / Bangalore,India,635f56cf2405c35964b39728
PL SQL Tech Lead,Varite India Private Limited,https://www.monsterindia.com/job/pl-sql-tech-lead-varite-india-private-limited-bengaluru-bangalore-5145962,5-8 years,Not Specified,Posted: a day ago,Bengaluru / Bangalore,India,635f56cf2405c35964b39729
Software Development Senior Specialist,Varite India Private Limited,https://www.monsterindia.com/job/software-development-senior-specialist-varite-india-private-limited-bengaluru-bangalore-5145355,5-8 years,Not Specified,Posted: a day ago,Bengaluru / Bangalore,India,635f56cf2405c35964b3972a
Mobile Application Developer,Varite India Private Limited,https://www.monsterindia.com/job/mobile-application-developer-varite-india-private-limited-bengaluru-bangalore-5146063,7-10 years,Not Specified,Posted: a day ago,Bengaluru / Bangalore,India,635f56cf2405c35964b3972b
VLSI India Services,Varite India Private Limited,https://www.monsterindia.com/job/vlsi-india-services-varite-india-private-limited-bengaluru-bangalore-5145956,4-7 years,Not Specified,Posted: a day ago,Bengaluru / Bangalore,India,635f56cf2405c35964b3972c
Product Manager (SDP) - 5 - IND (PRO),Varite India Private Limited,https://www.monsterindia.com/job/product-manager-sdp-5-ind-pro-varite-india-private-limited-bengaluru-bangalore-5145293,8-11 years,Not Specified,Posted: a day ago,Bengaluru / Bangalore,India,635f56d02405c35964b3972d
Sr Java Developer - J2EE,Varite India Private Limited,https://www.monsterindia.com/job/sr-java-developer-j2ee-varite-india-private-limited-bengaluru-bangalore-5145294,6-9 years,Not Specified,Posted: a day ago,Bengaluru / Bangalore,India,635f56d02405c35964b3972e
Software Senior Engineer - India,Varite India Private Limited,https://www.monsterindia.com/job/software-senior-engineer-india-varite-india-private-limited-bengaluru-bangalore-5146679,7-10 years,Not Specified,Posted: a day ago,Bengaluru / Bangalore,India,635f56d02405c35964b3972f
"Senior Consultant, Data Engineering - India",Varite India Private Limited,https://www.monsterindia.com/job/senior-consultant-data-engineering-india-varite-india-private-limited-bengaluru-bangalore-5145791,Not Specified,Not Specified,Posted: a day ago,Bengaluru / Bangalore,India,635f56d02405c35964b39730
UI developer,Varite India Private Limited,https://www.monsterindia.com/job/ui-developer-varite-india-private-limited-bengaluru-bangalore-5146226,Not Specified,Not Specified,Posted: a day ago,Bengaluru / Bangalore,India,635f56d02405c35964b39731
Oracle OATS Developer,Varite India Private Limited,https://www.monsterindia.com/job/oracle-oats-developer-varite-india-private-limited-bengaluru-bangalore-5145599,9-12 years,Not Specified,Posted: a day ago,Bengaluru / Bangalore,India,635f56d02405c35964b39732
Package Specialist SAP HR,Varite India Private Limited,https://www.monsterindia.com/job/package-specialist-sap-hr-varite-india-private-limited-bengaluru-bangalore-5146349,3-6 years,Not Specified,Posted: a day ago,Bengaluru / Bangalore,India,635f56d02405c35964b39733
"Associate Engineer, Site Reliability",Varite India Private Limited,https://www.monsterindia.com/job/associate-engineer-site-reliability-varite-india-private-limited-bengaluru-bangalore-5146217,4-7 years,Not Specified,Posted: a day ago,Bengaluru / Bangalore,India,635f56d02405c35964b39734
